Year,YearCode,Country Name,Country Code,GDP (current US$)
2000,YR2000,Costa Rica,CRI,15946443103.2804
2000,YR2000,Cote d'Ivoire,CIV,10417060604.9044
2000,YR2000,Croatia,HRV,21517784659.0236
2000,YR2000,Cuba,CUB,30565200000
2000,YR2000,Curacao,CUW,
2000,YR2000,Cyprus,CYP,9314937556.47906
2000,YR2000,Czech Republic,CZE,58807244367.8667
2000,YR2000,Denmark,DNK,160082517845.876
2000,YR2000,Djibouti,DJI,551230861.856505
2000,YR2000,Dominica,DMA,324463833.158651
2000,YR2000,Dominican Republic,DOM,23996656675.8335
2000,YR2000,Ecuador,ECU,18327386415.9524
2000,YR2000,"Egypt, Arab Rep.",EGY,99838540997.3209
2000,YR2000,El Salvador,SLV,13134100000
2000,YR2000,Equatorial Guinea,GNQ,1242848857.35322
2000,YR2000,Eritrea,ERI,706370812.289102
2000,YR2000,Estonia,EST,5675174661.87581
2000,YR2000,Ethiopia,ETH,8098332674.24419
2000,YR2000,Faeroe Islands,FRO,1062339943.83343
2000,YR2000,Fiji,FJI,1684109743.49338
2000,YR2000,Finland,FIN,121793808734.107
2000,YR2000,France,FRA,1326334899576.19
2000,YR2000,French Polynesia,PYF,3447543137.94149
2000,YR2000,Gabon,GAB,5067865502.79988
2000,YR2000,"Gambia, The",GMB,782913866.095892
2000,YR2000,Georgia,GEO,3057453460.84975
2000,YR2000,Germany,DEU,1886401326699.83
2000,YR2000,Ghana,GHA,4982849054.0291
2000,YR2000,Greece,GRC,124418164455.203
2000,YR2000,Greenland,GRL,1068024993.98697
2000,YR2000,Grenada,GRD,523256354.907108
2000,YR2000,Guam,GUM,
2000,YR2000,Guatemala,GTM,19290566570.0483
2000,YR2000,Guinea,GIN,2995360969.17427
2000,YR2000,Guinea-Bissau,GNB,361858968.13199
2000,YR2000,Guyana,GUY,712667925.076665
2000,YR2000,Haiti,HTI,3664503845.56892
2000,YR2000,Honduras,HND,7105541205.28208
2000,YR2000,"Hong Kong SAR, China",HKG,171668164082.555
2000,YR2000,Hungary,HUN,46385589533.8363
2000,YR2000,Iceland,ISL,8697298233.82009
2000,YR2000,India,IND,476609148198.006
2000,YR2000,Indonesia,IDN,165021012261.509
2000,YR2000,"Iran, Islamic Rep.",IRN,101286514977.457
2000,YR2000,Iraq,IRQ,25857106735.7513
2000,YR2000,Ireland,IRL,97331522051.7782
2000,YR2000,Isle of Man,IMY,1563667799.61578
2000,YR2000,Israel,ISR,124895151203.002
2000,YR2000,Italy,ITA,1104009462562.19
2000,YR2000,Jamaica,JAM,9008629729.41031
2000,YR2000,Japan,JPN,4731198760271.14
2000,YR2000,Jordan,JOR,8457923945.44009
2000,YR2000,Kazakhstan,KAZ,18291990619.137
2000,YR2000,Kenya,KEN,12705350153.4012
2000,YR2000,Kiribati,KIR,67512714.5176252
2000,YR2000,"Korea, Dem. Rep.",PRK,
2000,YR2000,"Korea, Rep.",KOR,533384027728.655
2000,YR2000,Kosovo,KSV,1849196082.05507
2000,YR2000,Kuwait,KWT,37718011468.5749
2000,YR2000,Kyrgyz Republic,KGZ,1369691955.02213
2000,YR2000,Lao PDR,LAO,1731198022.45212
2000,YR2000,Latvia,LVA,7833068425.39159
2000,YR2000,Lebanon,LBN,17260364842.4544
2000,YR2000,Lesotho,LSO,771200632.484425
2000,YR2000,Liberia,LBR,529064646.66383
2000,YR2000,Libya,LBY,33896600870.7706
2000,YR2000,Liechtenstein,LIE,2483890593.70545
2000,YR2000,Lithuania,LTU,11434200000
2000,YR2000,Luxembourg,LUX,20267551133.2228
2000,YR2000,"Macao SAR, China",MAC,6101794938.88536
2000,YR2000,"Macedonia, FYR",MKD,3586883988.95646
2000,YR2000,Madagascar,MDG,3877673634.58854
2000,YR2000,Malawi,MWI,1743506286.64581
2000,YR2000,Malaysia,MYS,93789473684.2105
2000,YR2000,Maldives,MDV,624337143.585387
2000,YR2000,Mali,MLI,2422482317.56719
2000,YR2000,Malta,MLT,3957418082.79925
2000,YR2000,Marshall Islands,MHL,110937729.412641
2000,YR2000,Mauritania,MRT,1293653473.22014
2000,YR2000,Mauritius,MUS,4582562397.94313
2000,YR2000,Mexico,MEX,692177614209.703
2000,YR2000,"Micronesia, Fed. Sts.",FSM,233226322.838293
2000,YR2000,Moldova,MDA,1288420222.94787
2000,YR2000,Monaco,MCO,2647883820.18625
2000,YR2000,Mongolia,MNG,1136896162.14218
2000,YR2000,Montenegro,MNE,984279596.4
2000,YR2000,Morocco,MAR,37020609824.9576
2000,YR2000,Mozambique,MOZ,4310090791.18029
2000,YR2000,Myanmar,MMR,
2000,YR2000,Namibia,NAM,3908598123.34455
2000,YR2000,Nepal,NPL,5494252207.90502
2000,YR2000,Netherlands,NLD,385074626865.672
2000,YR2000,New Caledonia,NCL,2682347064.36419
2000,YR2000,New Zealand,NZL,51981385895.5781
2000,YR2000,Nicaragua,NIC,5107329009.66642
2000,YR2000,Niger,NER,1798374532.94855
2000,YR2000,Nigeria,NGA,46385996027.4279
2000,YR2000,Northern Mariana Islands,MNP,
2000,YR2000,Norway,NOR,168288531891.204
2000,YR2000,Oman,OMN,19867880550.2714
2000,YR2000,Pakistan,PAK,73952374969.7995
2000,YR2000,Palau,PLW,158408810.423418
2000,YR2000,Panama,PAN,11620500000
2000,YR2000,Papua New Guinea,PNG,3521348154.79666
2000,YR2000,Paraguay,PRY,8195993191.26952
2000,YR2000,Peru,PER,53290390318.0249
2000,YR2000,Philippines,PHL,81026294681.2438
2000,YR2000,Poland,POL,171276118424.232
2000,YR2000,Portugal,PRT,117299520913.949
2000,YR2000,Puerto Rico,PRI,61702000000
2000,YR2000,Qatar,QAT,17759889598.0531
2000,YR2000,Romania,ROM,37052636395.1938
2000,YR2000,Russian Federation,RUS,259708496267.33
2000,YR2000,Rwanda,RWA,1734938190.27765
2000,YR2000,Samoa,WSM,239698992.443325
2000,YR2000,San Marino,SMR,773907642.414748
2000,YR2000,Sao Tome and Principe,STP,76709304.533641
2000,YR2000,Saudi Arabia,SAU,188441864874.667
2000,YR2000,Senegal,SEN,4679604921.56347
2000,YR2000,Serbia,SRB,6082791506.17659
2000,YR2000,Seychelles,SYC,614877971.233472
2000,YR2000,Sierra Leone,SLE,635874002.198748
2000,YR2000,Singapore,SGP,95922652585.622
2000,YR2000,Sint Maarten (Dutch part),SXM,
2000,YR2000,Slovak Republic,SVK,28724041827.8976
2000,YR2000,Slovenia,SVN,19979467790.4398
2000,YR2000,Solomon Islands,SLB,435101217.233417
2000,YR2000,Somalia,SOM,
2000,YR2000,South Africa,ZAF,132877640157.574
2000,YR2000,South Sudan,SSD,
2000,YR2000,Spain,ESP,580345494748.48
2000,YR2000,Sri Lanka,LKA,16330810303.9159
2000,YR2000,St. Kitts and Nevis,KNA,416566954.43505
2000,YR2000,St. Lucia,LCA,764457723.425116
2000,YR2000,St. Martin (French part),MAF,
2000,YR2000,St. Vincent and the Grenadines,VCT,397447006.684536
2000,YR2000,Sudan,SDN,12257299162.7402
2000,YR2000,Suriname,SUR,892164363.636364
2000,YR2000,Swaziland,SWZ,1524490159.09856
2000,YR2000,Sweden,SWE,247260155857.763
2000,YR2000,Switzerland,CHE,256042925982.354
2000,YR2000,Syrian Arab Republic,SYR,19325894913.1254
2000,YR2000,Tajikistan,TJK,860550294.273467
2000,YR2000,Tanzania,TZA,10185786170.7327
2000,YR2000,Thailand,THA,122725247705.559
2000,YR2000,Timor-Leste,TMP,350100000
2000,YR2000,Togo,TGO,1294250279.68129
2000,YR2000,Tonga,TON,188623258.458914
2000,YR2000,Trinidad and Tobago,TTO,8154315708.34826
2000,YR2000,Tunisia,TUN,21473261837.0176
2000,YR2000,Turkey,TUR,266567531989.763
2000,YR2000,Turkmenistan,TKM,2904662604.82053
2000,YR2000,Turks and Caicos Islands,TCA,
2000,YR2000,Tuvalu,TUV,13741846.5182024
2000,YR2000,Uganda,UGA,6193246632.3273
2000,YR2000,Ukraine,UKR,31261527363.144
2000,YR2000,United Arab Emirates,ARE,104337375342.526
2000,YR2000,United Kingdom,GBR,1493628385534.88
2000,YR2000,United States,USA,10289700000000
2000,YR2000,Uruguay,URY,22823255805.9664
2000,YR2000,Uzbekistan,UZB,13760374487.51
2000,YR2000,Vanuatu,VUT,272014693.050806
2000,YR2000,"Venezuela, RB",VEN,117147614565.563
2000,YR2000,Vietnam,VNM,33640085727.518
2000,YR2000,Virgin Islands (U.S.),VIR,
2000,YR2000,West Bank and Gaza,WBG,4113261232.92671
2000,YR2000,"Yemen, Rep.",YEM,9636342274.82408
2000,YR2000,Zambia,ZMB,3253551749.72453
2000,YR2000,Zimbabwe,ZWE,6689957610.05549
1999,YR1999,Afghanistan,AFG,
1999,YR1999,Albania,ALB,3434402453.41057
1999,YR1999,Algeria,DZA,48640613515.0702
1999,YR1999,American Samoa,ASM,
1999,YR1999,Andorra,ADO,1239840265.63345
1999,YR1999,Angola,AGO,6152922942.98032
1999,YR1999,Antigua and Barbuda,ATG,651851840.339733
1999,YR1999,Argentina,ARG,283523000000
1999,YR1999,Armenia,ARM,1845482181.48539
1999,YR1999,Aruba,ABW,1722798882.68156
1999,YR1999,Australia,AUS,388867652588.044
1999,YR1999,Austria,AUT,212301777114.852
1999,YR1999,Azerbaijan,AZE,4581222442.45783
1999,YR1999,"Bahamas, The",BHS,6019972000
1999,YR1999,Bahrain,BHR,6621186419.41611
1999,YR1999,Bangladesh,BGD,45694072379.3677
1999,YR1999,Barbados,BRB,3012031888.84215
1999,YR1999,Belarus,BLR,12138485328.6267
1999,YR1999,Belgium,BEL,254503515874.707
1999,YR1999,Belize,BLZ,732607993.768985
1999,YR1999,Benin,BEN,2488892429.47577
1999,YR1999,Bermuda,BMU,3324433000
1999,YR1999,Bhutan,BTN,419035810.783235
1999,YR1999,Bolivia,BOL,8285061618.15839
1999,YR1999,Bosnia and Herzegovina,BIH,4685729742.91939
1999,YR1999,Botswana,BWA,5484263050.39562
1999,YR1999,Brazil,BRA,586862640399.442
1999,YR1999,Brunei Darussalam,BRN,4600000000
1999,YR1999,Bulgaria,BGR,13228374466.2635
1999,YR1999,Burkina Faso,BFA,3014665572.20835
1999,YR1999,Burundi,BDI,808077223.365746
1999,YR1999,Cambodia,KHM,3517242477.23368
1999,YR1999,Cameroon,CMR,10486456218.2642
1999,YR1999,Canada,CAN,661264723699.266
1999,YR1999,Cape Verde,CPV,675281384.08379
1999,YR1999,Cayman Islands,CYM,
1999,YR1999,Central African Republic,CAF,999477458.730474
1999,YR1999,Chad,TCD,1534673503.52975
1999,YR1999,Channel Islands,CHI,6262740656.85164
1999,YR1999,Chile,CHL,72995286764.4168
1999,YR1999,China,CHN,1083277930359.88
1999,YR1999,Colombia,COL,86186156584.3817
1999,YR1999,Comoros,COM,222580461.640908
1999,YR1999,"Congo, Dem. Rep.",ZAR,4711259427.18182
1999,YR1999,"Congo, Rep.",COG,2353909441.70059
1999,YR1999,Costa Rica,CRI,15796567138.0566
1999,YR1999,Cote d'Ivoire,CIV,12556457526.9353
1999,YR1999,Croatia,HRV,23077661293.6429
1999,YR1999,Cuba,CUB,28365300000
1999,YR1999,Curacao,CUW,
1999,YR1999,Cyprus,CYP,9776223013.13328
1999,YR1999,Czech Republic,CZE,62165739783.1888
1999,YR1999,Denmark,DNK,173944697686.42
1999,YR1999,Djibouti,DJI,536080169.085534
1999,YR1999,Dominica,DMA,267740736.012269
1999,YR1999,Dominican Republic,DOM,21709041189.3244
1999,YR1999,Ecuador,ECU,19017141056.737
1999,YR1999,"Egypt, Arab Rep.",EGY,90710703939.4609
1999,YR1999,El Salvador,SLV,12464700000
1999,YR1999,Equatorial Guinea,GNQ,872016821.395879
1999,YR1999,Eritrea,ERI,688921325.712043
1999,YR1999,Estonia,EST,5709010492.22246
1999,YR1999,Ethiopia,ETH,7827068144.67499
1999,YR1999,Faeroe Islands,FRO,1125684470.05533
1999,YR1999,Fiji,FJI,1942170999.18765
1999,YR1999,Finland,FIN,130322821223.098
1999,YR1999,France,FRA,1456431067547.41
1999,YR1999,French Polynesia,PYF,3797016068.69689
1999,YR1999,Gabon,GAB,4662991794.05396
1999,YR1999,"Gambia, The",GMB,814724059.790335
1999,YR1999,Georgia,GEO,2800024342.13492
1999,YR1999,Germany,DEU,2131046239079.48
1999,YR1999,Ghana,GHA,7718110780.94815
1999,YR1999,Greece,GRC,133187471440.326
1999,YR1999,Greenland,GRL,1131555107.04907
1999,YR1999,Grenada,GRD,379629397.739948
1999,YR1999,Guam,GUM,
1999,YR1999,Guatemala,GTM,18317089473.0904
1999,YR1999,Guinea,GIN,3461282189.69643
1999,YR1999,Guinea-Bissau,GNB,224446652.141584
1999,YR1999,Guyana,GUY,694754983.970153
1999,YR1999,Haiti,HTI,4088703119.65814
1999,YR1999,Honduras,HND,5372543554.00697
1999,YR1999,"Hong Kong SAR, China",HKG,165768095391.557
1999,YR1999,Hungary,HUN,48255011859.791
1999,YR1999,Iceland,ISL,8742600398.27028
1999,YR1999,India,IND,466867079633.084
1999,YR1999,Indonesia,IDN,140001352527.221
1999,YR1999,"Iran, Islamic Rep.",IRN,104656040167.701
1999,YR1999,Iraq,IRQ,17942362576.0649
1999,YR1999,Ireland,IRL,96584799614.3192
1999,YR1999,Isle of Man,IMY,1567465656.8505
1999,YR1999,Israel,ISR,110794986859.074
1999,YR1999,Italy,ITA,1208180354708.08
1999,YR1999,Jamaica,JAM,8830909008.27052
1999,YR1999,Japan,JPN,4432599282922.53
1999,YR1999,Jordan,JOR,8147494328.76279
1999,YR1999,Kazakhstan,KAZ,16870817134.7767
1999,YR1999,Kenya,KEN,12896010520.4958
1999,YR1999,Kiribati,KIR,70596128.7050497
1999,YR1999,"Korea, Dem. Rep.",PRK,
1999,YR1999,"Korea, Rep.",KOR,445399303511.045
1999,YR1999,Kosovo,KSV,
1999,YR1999,Kuwait,KWT,30120888963.6806
1999,YR1999,Kyrgyz Republic,KGZ,1249062025.13805
1999,YR1999,Lao PDR,LAO,1454430642.01692
1999,YR1999,Latvia,LVA,7288524472.50101
1999,YR1999,Lebanon,LBN,17391056436.8069
1999,YR1999,Lesotho,LSO,801540664.712419
1999,YR1999,Liberia,LBR,441800019.378319
1999,YR1999,Libya,LBY,30484399895.6472
1999,YR1999,Liechtenstein,LIE,2664105901.18863
1999,YR1999,Lithuania,LTU,10971375000
1999,YR1999,Luxembourg,LUX,21185382484.5515
1999,YR1999,"Macao SAR, China",MAC,5916957024.96919
1999,YR1999,"Macedonia, FYR",MKD,3673288165.87004
1999,YR1999,Madagascar,MDG,3717515282.53878
1999,YR1999,Malawi,MWI,1775920039.08836
1999,YR1999,Malaysia,MYS,79148158887.9154
1999,YR1999,Maldives,MDV,589239757.009346
1999,YR1999,Mali,MLI,2570429654.9005
1999,YR1999,Malta,MLT,3907947937.46914
1999,YR1999,Marshall Islands,MHL,107978893.139292
1999,YR1999,Mauritania,MRT,1405662577.97303
1999,YR1999,Mauritius,MUS,4291171395.71086
1999,YR1999,Mexico,MEX,586690161460.681
1999,YR1999,"Micronesia, Fed. Sts.",FSM,220660503.948872
1999,YR1999,Moldova,MDA,1170785047.79461
1999,YR1999,Monaco,MCO,2906009307.6651
1999,YR1999,Mongolia,MNG,1057408608.43579
1999,YR1999,Montenegro,MNE,
1999,YR1999,Morocco,MAR,39734023742.7921
1999,YR1999,Mozambique,MOZ,4536278939.24475
1999,YR1999,Myanmar,MMR,
1999,YR1999,Namibia,NAM,3385555872.76121
1999,YR1999,Nepal,NPL,5033642384.10596
1999,YR1999,Netherlands,NLD,411456424461.965
1999,YR1999,New Caledonia,NCL,3056999988.09146
1999,YR1999,New Zealand,NZL,58141345788.5723
1999,YR1999,Nicaragua,NIC,4855717872.17377
1999,YR1999,Niger,NER,2018193598.24088
1999,YR1999,Nigeria,NGA,35870792987.9432
1999,YR1999,Northern Mariana Islands,MNP,
1999,YR1999,Norway,NOR,159045286696.071
1999,YR1999,Oman,OMN,15710148340.0807
1999,YR1999,Pakistan,PAK,62973855718.8874
1999,YR1999,Palau,PLW,113485000
1999,YR1999,Panama,PAN,11456300000
1999,YR1999,Papua New Guinea,PNG,3477060138.33333
1999,YR1999,Paraguay,PRY,8392549938.67056
1999,YR1999,Peru,PER,51509515206.3704
1999,YR1999,Philippines,PHL,82995145600.7289
1999,YR1999,Poland,POL,167801749888.458
1999,YR1999,Portugal,PRT,126423822714.681
1999,YR1999,Puerto Rico,PRI,57841000000
1999,YR1999,Qatar,QAT,12393131510.9639
1999,YR1999,Romania,ROM,35592337082.8604
1999,YR1999,Russian Federation,RUS,195905767668.562
1999,YR1999,Rwanda,RWA,1817655191.84317
1999,YR1999,Samoa,WSM,230621434.542609
1999,YR1999,San Marino,SMR,853373879.731819
1999,YR1999,Sao Tome and Principe,STP,
1999,YR1999,Saudi Arabia,SAU,160957062621.867
1999,YR1999,Senegal,SEN,5144045092.86221
1999,YR1999,Serbia,SRB,17632705912.6184
1999,YR1999,Seychelles,SYC,622975776.387828
1999,YR1999,Sierra Leone,SLE,669384768.87263
1999,YR1999,Singapore,SGP,85963561402.373
1999,YR1999,Sint Maarten (Dutch part),SXM,
1999,YR1999,Slovak Republic,SVK,29947934157.2555
1999,YR1999,Slovenia,SVN,22309684226.3866
1999,YR1999,Solomon Islands,SLB,482214092.308964
1999,YR1999,Somalia,SOM,
1999,YR1999,South Africa,ZAF,133183581578.205
1999,YR1999,South Sudan,SSD,
1999,YR1999,Spain,ESP,617879821010.015
1999,YR1999,Sri Lanka,LKA,15656342015.855
1999,YR1999,St. Kitts and Nevis,KNA,305008729.111103
1999,YR1999,St. Lucia,LCA,692507395.177286
1999,YR1999,St. Martin (French part),MAF,
1999,YR1999,St. Vincent and the Grenadines,VCT,331866660.80569
1999,YR1999,Sudan,SDN,10682027626.827
1999,YR1999,Suriname,SUR,885444167.44186
1999,YR1999,Swaziland,SWZ,1547888453.75789
1999,YR1999,Sweden,SWE,258813540859.799
1999,YR1999,Switzerland,CHE,273548236722.807
1999,YR1999,Syrian Arab Republic,SYR,15873875968.9922
1999,YR1999,Tajikistan,TJK,1086567367.91081
1999,YR1999,Tanzania,TZA,9697847589.16835
1999,YR1999,Thailand,THA,122629741697.716
1999,YR1999,Timor-Leste,TMP,
1999,YR1999,Togo,TGO,1576094484.70894
1999,YR1999,Tonga,TON,194669501.594647
1999,YR1999,Trinidad and Tobago,TTO,6808976088.59679
1999,YR1999,Tunisia,TUN,22943685719.103
1999,YR1999,Turkey,TUR,249751470869.15
1999,YR1999,Turkmenistan,TKM,2450686659.778
1999,YR1999,Turks and Caicos Islands,TCA,
1999,YR1999,Tuvalu,TUV,13686699.5709539
1999,YR1999,Uganda,UGA,5998563257.94659
1999,YR1999,Ukraine,UKR,31580639053.2013
1999,YR1999,United Arab Emirates,ARE,84445475523.1267
1999,YR1999,United Kingdom,GBR,1518173434719.3
1999,YR1999,United States,USA,9665700000000
1999,YR1999,Uruguay,URY,23983945190.6167
1999,YR1999,Uzbekistan,UZB,17078465982.0282
1999,YR1999,Vanuatu,VUT,267999225.256634
1999,YR1999,"Venezuela, RB",VEN,97974136436.6528
1999,YR1999,Vietnam,VNM,28683658004.771
1999,YR1999,Virgin Islands (U.S.),VIR,
1999,YR1999,West Bank and Gaza,WBG,4168899306.51301
1999,YR1999,"Yemen, Rep.",YEM,7641101221.43876
1999,YR1999,Zambia,ZMB,3131340054.42921
1999,YR1999,Zimbabwe,ZWE,6858013062.76817
1998,YR1998,Afghanistan,AFG,
1998,YR1998,Albania,ALB,2727745453.08283
1998,YR1998,Algeria,DZA,48187780126.1819
1998,YR1998,American Samoa,ASM,
1998,YR1998,Andorra,ADO,1211953953.56155
1998,YR1998,Angola,AGO,6445041824.66621
1998,YR1998,Antigua and Barbuda,ATG,620037014.234937
1998,YR1998,Argentina,ARG,298948250000
1998,YR1998,Armenia,ARM,1893726437.35976
1998,YR1998,Aruba,ABW,1665363128.49162
1998,YR1998,Australia,AUS,399523163535.237
1998,YR1998,Austria,AUT,213329585371.276
1998,YR1998,Azerbaijan,AZE,4446396217.63265
1998,YR1998,"Bahamas, The",BHS,5353524000
1998,YR1998,Bahrain,BHR,6183941092.31601
1998,YR1998,Bangladesh,BGD,44091754148.1822
1998,YR1998,Barbados,BRB,2874459180.62627
1998,YR1998,Belarus,BLR,15222014828.3039
1998,YR1998,Belgium,BEL,255599022004.89
1998,YR1998,Belize,BLZ,688872472.724825
1998,YR1998,Benin,BEN,2455092688.11402
1998,YR1998,Bermuda,BMU,3130748000
1998,YR1998,Bhutan,BTN,376955086.107719
1998,YR1998,Bolivia,BOL,8497499333.04659
1998,YR1998,Bosnia and Herzegovina,BIH,4116699576.17583
1998,YR1998,Botswana,BWA,4790481509.17679
1998,YR1998,Brazil,BRA,843827363149.355
1998,YR1998,Brunei Darussalam,BRN,4051147227.53346
1998,YR1998,Bulgaria,BGR,13060786998.114
1998,YR1998,Burkina Faso,BFA,2804902369.27178
1998,YR1998,Burundi,BDI,893770806.077641
1998,YR1998,Cambodia,KHM,3120425502.56968
1998,YR1998,Cameroon,CMR,9629642599.839
1998,YR1998,Canada,CAN,616766430738.119
1998,YR1998,Cape Verde,CPV,617060490.95944
1998,YR1998,Cayman Islands,CYM,
1998,YR1998,Central African Republic,CAF,967338390.360019
1998,YR1998,Chad,TCD,1744794532.49496
1998,YR1998,Channel Islands,CHI,5945677376.61477
1998,YR1998,Chile,CHL,79373597080.1017
1998,YR1998,China,CHN,1019458585326.15
1998,YR1998,Colombia,COL,98443743190.8491
1998,YR1998,Comoros,COM,215394048.572942
1998,YR1998,"Congo, Dem. Rep.",ZAR,6215591272.38622
1998,YR1998,"Congo, Rep.",COG,1949481380.64925
1998,YR1998,Costa Rica,CRI,14101753567.4015
1998,YR1998,Cote d'Ivoire,CIV,12782570245.73
1998,YR1998,Croatia,HRV,25106400615.7183
1998,YR1998,Cuba,CUB,25736600000
1998,YR1998,Curacao,CUW,
1998,YR1998,Cyprus,CYP,9553478738.04769
1998,YR1998,Czech Republic,CZE,63863336207.3861
1998,YR1998,Denmark,DNK,173653145893.028
1998,YR1998,Djibouti,DJI,514267889.435014
1998,YR1998,Dominica,DMA,258440730.250587
1998,YR1998,Dominican Republic,DOM,21171235997.8508
1998,YR1998,Ecuador,ECU,26214331101.7569
1998,YR1998,"Egypt, Arab Rep.",EGY,84828807269.5429
1998,YR1998,El Salvador,SLV,12008400000
1998,YR1998,Equatorial Guinea,GNQ,455799968.051982
1998,YR1998,Eritrea,ERI,745526149.49945
1998,YR1998,Estonia,EST,5593921751.88973
1998,YR1998,Ethiopia,ETH,8069437010.95367
1998,YR1998,Faeroe Islands,FRO,1105688872.97039
1998,YR1998,Fiji,FJI,1656784779.545
1998,YR1998,Finland,FIN,129763017356.475
1998,YR1998,France,FRA,1468872804091.62
1998,YR1998,French Polynesia,PYF,3775160797.38928
1998,YR1998,Gabon,GAB,4483417313.11823
1998,YR1998,"Gambia, The",GMB,840285268.884248
1998,YR1998,Georgia,GEO,3613500141.70833
1998,YR1998,Germany,DEU,2178170501278.2
1998,YR1998,Ghana,GHA,7482072380.2381
1998,YR1998,Greece,GRC,135274145128.784
1998,YR1998,Greenland,GRL,1149858126.95747
1998,YR1998,Grenada,GRD,340814808.795808
1998,YR1998,Guam,GUM,
1998,YR1998,Guatemala,GTM,19393672243.9406
1998,YR1998,Guinea,GIN,3588375984.48374
1998,YR1998,Guinea-Bissau,GNB,206457553.398034
1998,YR1998,Guyana,GUY,717530696.527026
1998,YR1998,Haiti,HTI,3757500381.22703
1998,YR1998,Honduras,HND,5202215657.31167
1998,YR1998,"Hong Kong SAR, China",HKG,168886163221.567
1998,YR1998,Hungary,HUN,47951604853.8179
1998,YR1998,Iceland,ISL,8291725774.2646
1998,YR1998,India,IND,428741030221.141
1998,YR1998,Indonesia,IDN,95445548017.3549
1998,YR1998,"Iran, Islamic Rep.",IRN,102661888397.335
1998,YR1998,Iraq,IRQ,10468730246.9136
1998,YR1998,Ireland,IRL,88175479443.7591
1998,YR1998,Isle of Man,IMY,1382548249.78303
1998,YR1998,Israel,ISR,109819478434.778
1998,YR1998,Italy,ITA,1224579873011.04
1998,YR1998,Jamaica,JAM,8742153397.25675
1998,YR1998,Japan,JPN,3914574887342.22
1998,YR1998,Jordan,JOR,7910621093.43168
1998,YR1998,Kazakhstan,KAZ,22135245413.2312
1998,YR1998,Kenya,KEN,14093998843.7334
1998,YR1998,Kiribati,KIR,67097398.6133905
1998,YR1998,"Korea, Dem. Rep.",PRK,
1998,YR1998,"Korea, Rep.",KOR,345432412375.842
1998,YR1998,Kosovo,KSV,
1998,YR1998,Kuwait,KWT,25946185993.5521
1998,YR1998,Kyrgyz Republic,KGZ,1645963749.83146
1998,YR1998,Lao PDR,LAO,1280177847.19482
1998,YR1998,Latvia,LVA,6616957681.24198
1998,YR1998,Lebanon,LBN,17247179483.2157
1998,YR1998,Lesotho,LSO,819422421.755032
1998,YR1998,Liberia,LBR,359599999.036319
1998,YR1998,Libya,LBY,27251534529.5892
1998,YR1998,Liechtenstein,LIE,2479698578.66241
1998,YR1998,Lithuania,LTU,11254050000
1998,YR1998,Luxembourg,LUX,19351522560.569
1998,YR1998,"Macao SAR, China",MAC,6186475687.55405
1998,YR1998,"Macedonia, FYR",MKD,3571043201.50842
1998,YR1998,Madagascar,MDG,3738704582.02336
1998,YR1998,Malawi,MWI,1750585204.64653
1998,YR1998,Malaysia,MYS,72175568305.8018
1998,YR1998,Maldives,MDV,540096400.169924
1998,YR1998,Mali,MLI,2596828335.69789
1998,YR1998,Malta,MLT,3809619583.8411
1998,YR1998,Marshall Islands,MHL,108702067.992581
1998,YR1998,Mauritania,MRT,1375114088.01985
1998,YR1998,Mauritius,MUS,4169672974.23128
1998,YR1998,Mexico,MEX,507980069261.643
1998,YR1998,"Micronesia, Fed. Sts.",FSM,219646199.637279
1998,YR1998,Moldova,MDA,1639497206.70391
1998,YR1998,Monaco,MCO,2934578788.86478
1998,YR1998,Mongolia,MNG,1124440238.12551
1998,YR1998,Montenegro,MNE,
1998,YR1998,Morocco,MAR,40021694630.8991
1998,YR1998,Mozambique,MOZ,4324474009.61438
1998,YR1998,Myanmar,MMR,
1998,YR1998,Namibia,NAM,3398703726.78925
1998,YR1998,Nepal,NPL,4856255044.39064
1998,YR1998,Netherlands,NLD,402648300377.694
1998,YR1998,New Caledonia,NCL,3158806480.26107
1998,YR1998,New Zealand,NZL,55606924101.2685
1998,YR1998,Nicaragua,NIC,4635267225.97871
1998,YR1998,Niger,NER,2076737446.1998
1998,YR1998,Nigeria,NGA,32004613750
1998,YR1998,Northern Mariana Islands,MNP,
1998,YR1998,Norway,NOR,151139149911.863
1998,YR1998,Oman,OMN,14085373242.7094
1998,YR1998,Pakistan,PAK,62191955814.3478
1998,YR1998,Palau,PLW,117320000
1998,YR1998,Panama,PAN,10932500000
1998,YR1998,Papua New Guinea,PNG,3789428160.00001
1998,YR1998,Paraguay,PRY,9024567249.64955
1998,YR1998,Peru,PER,56751679594.3402
1998,YR1998,Philippines,PHL,72207022471.5942
1998,YR1998,Poland,POL,172901536513.783
1998,YR1998,Portugal,PRT,122858971504.898
1998,YR1998,Puerto Rico,PRI,54086000000
1998,YR1998,Qatar,QAT,10255494737.4054
1998,YR1998,Romania,ROM,42115494069.2734
1998,YR1998,Russian Federation,RUS,270953116950.026
1998,YR1998,Rwanda,RWA,1989343548.28636
1998,YR1998,Samoa,WSM,240113812.860111
1998,YR1998,San Marino,SMR,
1998,YR1998,Sao Tome and Principe,STP,
1998,YR1998,Saudi Arabia,SAU,145772799590.4
1998,YR1998,Senegal,SEN,5030344290.85164
1998,YR1998,Serbia,SRB,16204161183.5547
1998,YR1998,Seychelles,SYC,608358684.515165
