Time_Value,Time_ValueCode,Country_Name,Country_Code,"Population, total"
1988,YR1988,Vanuatu,VUT,139369
1988,YR1988,"Venezuela, RB",VEN,18766017
1988,YR1988,Vietnam,VNM,63263000
1988,YR1988,Virgin Islands (U.S.),VIR,104500
1988,YR1988,West Bank and Gaza,WBG,
1988,YR1988,World,WLD,5101412331.42907
1988,YR1988,"Yemen, Rep.",YEM,10815614
1988,YR1988,Zambia,ZMB,7446478
1988,YR1988,Zimbabwe,ZWE,9854098
1989,YR1989,Afghanistan,AFG,11215323
1989,YR1989,Albania,ALB,3404408
1989,YR1989,Algeria,DZA,25576596
1989,YR1989,American Samoa,ASM,45591
1989,YR1989,Andorra,ADO,52449
1989,YR1989,Angola,AGO,10051133
1989,YR1989,Antigua and Barbuda,ATG,61967
1989,YR1989,Arab World,ARB,213911862.4
1989,YR1989,Argentina,ARG,32170407
1989,YR1989,Armenia,ARM,3542720
1989,YR1989,Aruba,ABW,61032
1989,YR1989,Australia,AUS,16814400
1989,YR1989,Austria,AUT,7619567
1989,YR1989,Azerbaijan,AZE,7104058
1989,YR1989,"Bahamas, The",BHS,251863
1989,YR1989,Bahrain,BHR,481142
1989,YR1989,Bangladesh,BGD,104779345
1989,YR1989,Barbados,BRB,258443
1989,YR1989,Belarus,BLR,10170000
1989,YR1989,Belgium,BEL,9937697
1989,YR1989,Belize,BLZ,183368
1989,YR1989,Benin,BEN,4836240
1989,YR1989,Bermuda,BMU,58841
1989,YR1989,Bhutan,BTN,529519
1989,YR1989,Bolivia,BOL,6635658
1989,YR1989,Bosnia and Herzegovina,BIH,4584734
1989,YR1989,Botswana,BWA,1343440
1989,YR1989,Brazil,BRA,147078659
1989,YR1989,Brunei Darussalam,BRN,249743
1989,YR1989,Bulgaria,BGR,8876972
1989,YR1989,Burkina Faso,BFA,8579825
1989,YR1989,Burundi,BDI,5449339
1989,YR1989,Cambodia,KHM,8768664
1989,YR1989,Cameroon,CMR,11716975
1989,YR1989,Canada,CAN,27379000
1989,YR1989,Cape Verde,CPV,346209
1989,YR1989,Caribbean small states,CSS,5924801
1989,YR1989,Cayman Islands,CYM,23776
1989,YR1989,Central African Republic,CAF,2851604
1989,YR1989,Chad,TCD,5764631
1989,YR1989,Channel Islands,CHI,139528
1989,YR1989,Chile,CHL,12981032
1989,YR1989,China,CHN,1118650000
1989,YR1989,Colombia,COL,32657292
1989,YR1989,Comoros,COM,402707
1989,YR1989,"Congo, Dem. Rep.",ZAR,33727905
1989,YR1989,"Congo, Rep.",COG,2320488
1989,YR1989,Costa Rica,CRI,3001196
1989,YR1989,Cote d'Ivoire,CIV,11711125
1989,YR1989,Croatia,HRV,4767000
1989,YR1989,Cuba,CUB,10503898
1989,YR1989,Curacao,CUW,
1989,YR1989,Cyprus,CYP,751047
1989,YR1989,Czech Republic,CZE,10361068
1989,YR1989,Denmark,DNK,5132594
1989,YR1989,Djibouti,DJI,560124
1989,YR1989,Dominica,DMA,71242
1989,YR1989,Dominican Republic,DOM,7099011
1989,YR1989,East Asia & Pacific (all income levels),EAS,1791060250
1989,YR1989,East Asia & Pacific (developing only),EAP,1575702423
1989,YR1989,Ecuador,ECU,9886866
1989,YR1989,"Egypt, Arab Rep.",EGY,55207254
1989,YR1989,El Salvador,SLV,5269378
1989,YR1989,Equatorial Guinea,GNQ,362355
1989,YR1989,Eritrea,ERI,3209606
1989,YR1989,Estonia,EST,1568131
1989,YR1989,Ethiopia,ETH,46435325
1989,YR1989,Euro area,EMU,303623501
1989,YR1989,Europe & Central Asia (all income levels),ECS,838749353
1989,YR1989,Europe & Central Asia (developing only),ECA,246039622
1989,YR1989,European Union,EUU,476286726
1989,YR1989,Faeroe Islands,FRO,48105
1989,YR1989,Fiji,FJI,724355
1989,YR1989,Finland,FIN,4964371
1989,YR1989,France,FRA,58113622
1989,YR1989,French Polynesia,PYF,194249
1989,YR1989,Gabon,GAB,921314
1989,YR1989,"Gambia, The",GMB,881146
1989,YR1989,Georgia,GEO,4803300
1989,YR1989,Germany,DEU,78751283
1989,YR1989,Ghana,GHA,14233006
1989,YR1989,Greece,GRC,10089498
1989,YR1989,Greenland,GRL,55300
1989,YR1989,Grenada,GRD,96871
1989,YR1989,Guam,GUM,127525
1989,YR1989,Guatemala,GTM,8688240
1989,YR1989,Guinea,GIN,5750861
1989,YR1989,Guinea-Bissau,GNB,994816
1989,YR1989,Guyana,GUY,728382
1989,YR1989,Haiti,HTI,6965413
1989,YR1989,Heavily indebted poor countries (HIPC),HPC,343518651
1989,YR1989,High income,HIC,1131302956.6
1989,YR1989,High income: OECD,OEC,909979895
1989,YR1989,High income: nonOECD,NOC,221323061.6
1989,YR1989,Honduras,HND,4766961
1989,YR1989,"Hong Kong SAR, China",HKG,5686200
1989,YR1989,Hungary,HUN,10481719
1989,YR1989,Iceland,ISL,252852
1989,YR1989,India,IND,851374699
1989,YR1989,Indonesia,IDN,175460614
1989,YR1989,"Iran, Islamic Rep.",IRN,54938264
1989,YR1989,Iraq,IRQ,17073500
1989,YR1989,Ireland,IRL,3511009
1989,YR1989,Isle of Man,IMY,69265
1989,YR1989,Israel,ISR,4518000
1989,YR1989,Italy,ITA,56671781
1989,YR1989,Jamaica,JAM,2374900
1989,YR1989,Japan,JPN,123116000
1989,YR1989,Jordan,JOR,3056000
1989,YR1989,Kazakhstan,KAZ,16249500
1989,YR1989,Kenya,KEN,22666720
1989,YR1989,Kiribati,KIR,69490
1989,YR1989,"Korea, Dem. Rep.",PRK,19895397
1989,YR1989,"Korea, Rep.",KOR,42380000
1989,YR1989,Kosovo,KSV,1827000
1989,YR1989,Kuwait,KWT,2059222
1989,YR1989,Kyrgyz Republic,KGZ,4307500
1989,YR1989,Lao PDR,LAO,4122737
1989,YR1989,Latin America & Caribbean (all income levels),LCN,435978488.6
1989,YR1989,Latin America & Caribbean (developing only),LAC,414349572
1989,YR1989,Latvia,LVA,2666955
1989,YR1989,Least developed countries: UN classification,LDC,495691030
1989,YR1989,Lebanon,LBN,2676615
1989,YR1989,Lesotho,LSO,1569936
1989,YR1989,Liberia,LBR,2137018
1989,YR1989,Libya,LBY,4161093
1989,YR1989,Liechtenstein,LIE,28404
1989,YR1989,Lithuania,LTU,3684255
1989,YR1989,Low & middle income,LMY,4058334048.9192
1989,YR1989,Low income,LIC,491693935
1989,YR1989,Lower middle income,LMC,1684600659
1989,YR1989,Luxembourg,LUX,377100
1989,YR1989,"Macao SAR, China",MAC,348467
1989,YR1989,"Macedonia, FYR",MKD,2006063
1989,YR1989,Madagascar,MDG,11205548
1989,YR1989,Malawi,MWI,9105429
1989,YR1989,Malaysia,MYS,17707064
1989,YR1989,Maldives,MDV,209545
1989,YR1989,Mali,MLI,7826368
1989,YR1989,Malta,MLT,350722
1989,YR1989,Marshall Islands,MHL,45813
1989,YR1989,Mauritania,MRT,1969295
1989,YR1989,Mauritius,MUS,1048920.98159706
1989,YR1989,Mexico,MEX,84326921
1989,YR1989,"Micronesia, Fed. Sts.",FSM,94091
1989,YR1989,Middle East & North Africa (all income levels),MEA,245765907.4
1989,YR1989,Middle East & North Africa (developing only),MNA,218778621.4
1989,YR1989,Middle income,MIC,3566640113.9192
1989,YR1989,Moldova,MDA,3681000
1989,YR1989,Monaco,MCO,29313
1989,YR1989,Mongolia,MNG,2141016
1989,YR1989,Montenegro,MNE,611773
1989,YR1989,Morocco,MAR,24211718
1989,YR1989,Mozambique,MOZ,13394656
1989,YR1989,Myanmar,MMR,41445433
1989,YR1989,Namibia,NAM,1360921
1989,YR1989,Nepal,NPL,17679536
1989,YR1989,Netherlands,NLD,14848907
1989,YR1989,New Caledonia,NCL,164200
1989,YR1989,New Zealand,NZL,3299200
1989,YR1989,Nicaragua,NIC,4045623
1989,YR1989,Niger,NER,7519642
1989,YR1989,Nigeria,NGA,93179760
1989,YR1989,North America,NAC,274256841
1989,YR1989,Northern Mariana Islands,MNP,41243
1989,YR1989,Norway,NOR,4226901
1989,YR1989,OECD members,OED,1057854336
1989,YR1989,Oman,OMN,1742950
1989,YR1989,Other small states,OSS,12890705.5271971
1989,YR1989,Pacific island small states,PSS,1660523
1989,YR1989,Pakistan,PAK,107865403
1989,YR1989,Palau,PLW,14762
1989,YR1989,Panama,PAN,2434964
1989,YR1989,Papua New Guinea,PNG,4057467
1989,YR1989,Paraguay,PRY,4139286
1989,YR1989,Peru,PER,21325690
1989,YR1989,Philippines,PHL,60410438
1989,YR1989,Poland,POL,37961529
1989,YR1989,Portugal,PRT,10005000
1989,YR1989,Puerto Rico,PRI,3505649.6
1989,YR1989,Qatar,QAT,463079
1989,YR1989,Romania,ROM,23161458
1989,YR1989,Russian Federation,RUS,147721000
1989,YR1989,Rwanda,RWA,7223798
1989,YR1989,Samoa,WSM,162001
1989,YR1989,San Marino,SMR,23847
1989,YR1989,Sao Tome and Principe,STP,114647
1989,YR1989,Saudi Arabia,SAU,15665086
1989,YR1989,Senegal,SEN,7285204
1989,YR1989,Serbia,SRB,
1989,YR1989,Seychelles,SYC,69387.5456
1989,YR1989,Sierra Leone,SLE,3993016
1989,YR1989,Singapore,SGP,2931000
1989,YR1989,Sint Maarten (Dutch part),SXM,
1989,YR1989,Slovak Republic,SVK,5275942
1989,YR1989,Slovenia,SVN,1996351
1989,YR1989,Small states,SST,20476029.5271971
1989,YR1989,Solomon Islands,SLB,303258
1989,YR1989,Somalia,SOM,6285456
1989,YR1989,South Africa,ZAF,34490548.992
1989,YR1989,South Asia,SAS,1110478370
1989,YR1989,South Sudan,SSD,5774680
1989,YR1989,Spain,ESP,38791473
1989,YR1989,Sri Lanka,LKA,16825000
1989,YR1989,St. Kitts and Nevis,KNA,40854
1989,YR1989,St. Lucia,LCA,135954
1989,YR1989,St. Martin (French part),MAF,27676
1989,YR1989,St. Vincent and the Grenadines,VCT,107081
1989,YR1989,Sub-Saharan Africa (all income levels),SSF,493347795.519197
1989,YR1989,Sub-Saharan Africa (developing only),SSA,492985440.519197
1989,YR1989,Sudan,SDN,19295483
1989,YR1989,Suriname,SUR,400251
1989,YR1989,Swaziland,SWZ,833787
1989,YR1989,Sweden,SWE,8492964
1989,YR1989,Switzerland,CHE,6646912
1989,YR1989,Syrian Arab Republic,SYR,12088336
1989,YR1989,Tajikistan,TJK,5160375
1989,YR1989,Tanzania,TZA,24685791
1989,YR1989,Thailand,THA,55833321
1989,YR1989,Timor-Leste,TMP,730158
1989,YR1989,Togo,TGO,3684782
1989,YR1989,Tonga,TON,94952
1989,YR1989,Trinidad and Tobago,TTO,1213625
1989,YR1989,Tunisia,TUN,7958694.4
1989,YR1989,Turkey,TUR,53065801
1989,YR1989,Turkmenistan,TKM,3570558
1989,YR1989,Turks and Caicos Islands,TCA,11019
1989,YR1989,Tuvalu,TUV,8949
1989,YR1989,Uganda,UGA,16922648
1989,YR1989,Ukraine,UKR,51773000
1989,YR1989,United Arab Emirates,ARE,1707085
1989,YR1989,United Kingdom,GBR,57076711
1989,YR1989,United States,USA,246819000
1989,YR1989,Upper middle income,UMC,1882039454.9192
1989,YR1989,Uruguay,URY,3088980
1989,YR1989,Uzbekistan,UZB,20076683
1989,YR1989,Vanuatu,VUT,142852
1989,YR1989,"Venezuela, RB",VEN,19256060
1989,YR1989,Vietnam,VNM,64774000
1989,YR1989,Virgin Islands (U.S.),VIR,103000
1989,YR1989,West Bank and Gaza,WBG,
1989,YR1989,World,WLD,5189637005.5192
1989,YR1989,"Yemen, Rep.",YEM,11270427
1989,YR1989,Zambia,ZMB,7646911
1989,YR1989,Zimbabwe,ZWE,10167392
1990,YR1990,Afghanistan,AFG,11731193
1990,YR1990,Albania,ALB,3446882
1990,YR1990,Algeria,DZA,26239708
1990,YR1990,American Samoa,ASM,47044
1990,YR1990,Andorra,ADO,54511
1990,YR1990,Angola,AGO,10333844
1990,YR1990,Antigua and Barbuda,ATG,61906
1990,YR1990,Arab World,ARB,221488293
1990,YR1990,Argentina,ARG,32624874
1990,YR1990,Armenia,ARM,3544695
1990,YR1990,Aruba,ABW,62148
1990,YR1990,Australia,AUS,17065100
1990,YR1990,Austria,AUT,7677850
1990,YR1990,Azerbaijan,AZE,7159000
1990,YR1990,"Bahamas, The",BHS,256338
1990,YR1990,Bahrain,BHR,495944
1990,YR1990,Bangladesh,BGD,107385847
1990,YR1990,Barbados,BRB,259336
1990,YR1990,Belarus,BLR,10189000
1990,YR1990,Belgium,BEL,9967379
1990,YR1990,Belize,BLZ,187552
1990,YR1990,Benin,BEN,5001271
1990,YR1990,Bermuda,BMU,59326
1990,YR1990,Bhutan,BTN,535738
1990,YR1990,Bolivia,BOL,6794046
1990,YR1990,Bosnia and Herzegovina,BIH,4526511
1990,YR1990,Botswana,BWA,1383912
1990,YR1990,Brazil,BRA,149648341
1990,YR1990,Brunei Darussalam,BRN,256929
1990,YR1990,Bulgaria,BGR,8718289
1990,YR1990,Burkina Faso,BFA,8811033
1990,YR1990,Burundi,BDI,5605873
1990,YR1990,Cambodia,KHM,9057339
1990,YR1990,Cameroon,CMR,12070359
1990,YR1990,Canada,CAN,27791000
1990,YR1990,Cape Verde,CPV,351960
1990,YR1990,Caribbean small states,CSS,5962579
1990,YR1990,Cayman Islands,CYM,25009
1990,YR1990,Central African Republic,CAF,2912824
1990,YR1990,Chad,TCD,5951574
1990,YR1990,Channel Islands,CHI,140669
1990,YR1990,Chile,CHL,13213930
1990,YR1990,China,CHN,1135185000
1990,YR1990,Colombia,COL,33306941
1990,YR1990,Comoros,COM,412790
1990,YR1990,"Congo, Dem. Rep.",ZAR,34910591
1990,YR1990,"Congo, Rep.",COG,2383283
1990,YR1990,Costa Rica,CRI,3078551
1990,YR1990,Cote d'Ivoire,CIV,12115806
1990,YR1990,Croatia,HRV,4780000
1990,YR1990,Cuba,CUB,10600841
1990,YR1990,Curacao,CUW,
1990,YR1990,Cyprus,CYP,766611
1990,YR1990,Czech Republic,CZE,10333355
1990,YR1990,Denmark,DNK,5140939
1990,YR1990,Djibouti,DJI,589924
1990,YR1990,Dominica,DMA,70928
1990,YR1990,Dominican Republic,DOM,7245127
1990,YR1990,East Asia & Pacific (all income levels),EAS,1817972570
1990,YR1990,East Asia & Pacific (developing only),EAP,1601020882
1990,YR1990,Ecuador,ECU,10123593
1990,YR1990,"Egypt, Arab Rep.",EGY,56336614
1990,YR1990,El Salvador,SLV,5344226
1990,YR1990,Equatorial Guinea,GNQ,373851
1990,YR1990,Eritrea,ERI,3272563
1990,YR1990,Estonia,EST,1569174
1990,YR1990,Ethiopia,ETH,48042755
1990,YR1990,Euro area,EMU,305018323
1990,YR1990,Europe & Central Asia (all income levels),ECS,842983500
1990,YR1990,Europe & Central Asia (developing only),ECA,247831602
1990,YR1990,European Union,EUU,477844921
1990,YR1990,Faeroe Islands,FRO,48031
1990,YR1990,Fiji,FJI,728339
1990,YR1990,Finland,FIN,4986431
1990,YR1990,France,FRA,58409202
1990,YR1990,French Polynesia,PYF,198370
1990,YR1990,Gabon,GAB,946703
1990,YR1990,"Gambia, The",GMB,916811
1990,YR1990,Georgia,GEO,4802000
1990,YR1990,Germany,DEU,79433029
1990,YR1990,Ghana,GHA,14628693
1990,YR1990,Greece,GRC,10156902
1990,YR1990,Greenland,GRL,55600
1990,YR1990,Grenada,GRD,96286
1990,YR1990,Guam,GUM,130482
1990,YR1990,Guatemala,GTM,8890329
1990,YR1990,Guinea,GIN,6020113
1990,YR1990,Guinea-Bissau,GNB,1017385
1990,YR1990,Guyana,GUY,725043
1990,YR1990,Haiti,HTI,7110116
1990,YR1990,Heavily indebted poor countries (HIPC),HPC,353752550
1990,YR1990,High income,HIC,1139753741
1990,YR1990,High income: OECD,OEC,916589687
1990,YR1990,High income: nonOECD,NOC,223164054
1990,YR1990,Honduras,HND,4903694
1990,YR1990,"Hong Kong SAR, China",HKG,5704500
1990,YR1990,Hungary,HUN,10373988
1990,YR1990,Iceland,ISL,254826
1990,YR1990,India,IND,868890700
1990,YR1990,Indonesia,IDN,178633239
1990,YR1990,"Iran, Islamic Rep.",IRN,56361868
1990,YR1990,Iraq,IRQ,17517521
1990,YR1990,Ireland,IRL,3513974
1990,YR1990,Isle of Man,IMY,70312
1990,YR1990,Israel,ISR,4660000
1990,YR1990,Italy,ITA,56719240
1990,YR1990,Jamaica,JAM,2390000
1990,YR1990,Japan,JPN,123537000
1990,YR1990,Jordan,JOR,3170000
1990,YR1990,Kazakhstan,KAZ,16348000
1990,YR1990,Kenya,KEN,23446439
1990,YR1990,Kiribati,KIR,71040
1990,YR1990,"Korea, Dem. Rep.",PRK,20194361
1990,YR1990,"Korea, Rep.",KOR,42869000
1990,YR1990,Kosovo,KSV,1862000
1990,YR1990,Kuwait,KWT,2059774
1990,YR1990,Kyrgyz Republic,KGZ,4391200
1990,YR1990,Lao PDR,LAO,4244520
1990,YR1990,Latin America & Caribbean (all income levels),LCN,444190971
1990,YR1990,Latin America & Caribbean (developing only),LAC,422257077
1990,YR1990,Latvia,LVA,2663151
1990,YR1990,Least developed countries: UN classification,LDC,509353982
1990,YR1990,Lebanon,LBN,2703019
1990,YR1990,Lesotho,LSO,1597534
1990,YR1990,Liberia,LBR,2102877
1990,YR1990,Libya,LBY,4259811
1990,YR1990,Liechtenstein,LIE,28745
1990,YR1990,Lithuania,LTU,3697838
1990,YR1990,Low & middle income,LMY,4139175212
1990,YR1990,Low income,LIC,504717523
1990,YR1990,Lower middle income,LMC,1722567549
1990,YR1990,Luxembourg,LUX,381850
1990,YR1990,"Macao SAR, China",MAC,359735
1990,YR1990,"Macedonia, FYR",MKD,2009710
1990,YR1990,Madagascar,MDG,11545782
1990,YR1990,Malawi,MWI,9447123
1990,YR1990,Malaysia,MYS,18211097
1990,YR1990,Maldives,MDV,215859
1990,YR1990,Mali,MLI,7964066
1990,YR1990,Malta,MLT,354170
1990,YR1990,Marshall Islands,MHL,47300
1990,YR1990,Mauritania,MRT,2024163
1990,YR1990,Mauritius,MUS,1058775
1990,YR1990,Mexico,MEX,86077004
1990,YR1990,"Micronesia, Fed. Sts.",FSM,96331
1990,YR1990,Middle East & North Africa (all income levels),MEA,254096959
1990,YR1990,Middle East & North Africa (developing only),MNA,226227875
1990,YR1990,Middle income,MIC,3634457689
1990,YR1990,Moldova,MDA,3696000
1990,YR1990,Monaco,MCO,29438
1990,YR1990,Mongolia,MNG,2184159
1990,YR1990,Montenegro,MNE,614601
1990,YR1990,Morocco,MAR,24674974
1990,YR1990,Mozambique,MOZ,13567959
1990,YR1990,Myanmar,MMR,42123003
1990,YR1990,Namibia,NAM,1415447
1990,YR1990,Nepal,NPL,18111200
1990,YR1990,Netherlands,NLD,14951510
1990,YR1990,New Caledonia,NCL,168000
1990,YR1990,New Zealand,NZL,3329800
1990,YR1990,Nicaragua,NIC,4137788
1990,YR1990,Niger,NER,7753907
1990,YR1990,Nigeria,NGA,95617350
1990,YR1990,North America,NAC,277473326
1990,YR1990,Northern Mariana Islands,MNP,43972
1990,YR1990,Norway,NOR,4241473
1990,YR1990,OECD members,OED,1067035284
1990,YR1990,Oman,OMN,1810103
1990,YR1990,Other small states,OSS,13232901
1990,YR1990,Pacific island small states,PSS,1683615
1990,YR1990,Pakistan,PAK,111090879
1990,YR1990,Palau,PLW,15089
1990,YR1990,Panama,PAN,2486776
1990,YR1990,Papua New Guinea,PNG,4157903
1990,YR1990,Paraguay,PRY,4249747
1990,YR1990,Peru,PER,21772035
1990,YR1990,Philippines,PHL,61948688
1990,YR1990,Poland,POL,38110782
1990,YR1990,Portugal,PRT,9983218
1990,YR1990,Puerto Rico,PRI,3537000
1990,YR1990,Qatar,QAT,476517
1990,YR1990,Romania,ROM,23201835
1990,YR1990,Russian Federation,RUS,148292000
1990,YR1990,Rwanda,RWA,7214696
1990,YR1990,Samoa,WSM,162865
1990,YR1990,San Marino,SMR,24135
1990,YR1990,Sao Tome and Principe,STP,117395
1990,YR1990,Saudi Arabia,SAU,16206078
1990,YR1990,Senegal,SEN,7514110
1990,YR1990,Serbia,SRB,7586000
1990,YR1990,Seychelles,SYC,70000
1990,YR1990,Sierra Leone,SLE,4042678
1990,YR1990,Singapore,SGP,3047000
1990,YR1990,Sint Maarten (Dutch part),SXM,
1990,YR1990,Slovak Republic,SVK,5299187
1990,YR1990,Slovenia,SVN,1998161
1990,YR1990,Small states,SST,20879095
1990,YR1990,Solomon Islands,SLB,311849
1990,YR1990,Somalia,SOM,6321615
1990,YR1990,South Africa,ZAF,35200000
1990,YR1990,South Asia,SAS,1134976416
1990,YR1990,South Sudan,SSD,5764216
1990,YR1990,Spain,ESP,38850435
1990,YR1990,Sri Lanka,LKA,17015000
1990,YR1990,St. Kitts and Nevis,KNA,40833
1990,YR1990,St. Lucia,LCA,138180
1990,YR1990,St. Martin (French part),MAF,30036
1990,YR1990,St. Vincent and the Grenadines,VCT,107509
1990,YR1990,Sub-Saharan Africa (all income levels),SSF,507235211
1990,YR1990,Sub-Saharan Africa (developing only),SSA,506861360
1990,YR1990,Sudan,SDN,20008804
1990,YR1990,Suriname,SUR,406764
1990,YR1990,Swaziland,SWZ,862728
1990,YR1990,Sweden,SWE,8558835
1990,YR1990,Switzerland,CHE,6715519
1990,YR1990,Syrian Arab Republic,SYR,12451539
1990,YR1990,Tajikistan,TJK,5297286
1990,YR1990,Tanzania,TZA,25484814
1990,YR1990,Thailand,THA,56582726
1990,YR1990,Timor-Leste,TMP,751488
1990,YR1990,Togo,TGO,3787602
1990,YR1990,Tonga,TON,95165
1990,YR1990,Trinidad and Tobago,TTO,1221904
1990,YR1990,Tunisia,TUN,8154400
1990,YR1990,Turkey,TUR,53994605
1990,YR1990,Turkmenistan,TKM,3668000
1990,YR1990,Turks and Caicos Islands,TCA,11550
1990,YR1990,Tuvalu,TUV,9004
1990,YR1990,Uganda,UGA,17534839
1990,YR1990,Ukraine,UKR,51892000
1990,YR1990,United Arab Emirates,ARE,1806498
1990,YR1990,United Kingdom,GBR,57247586
1990,YR1990,United States,USA,249623000
1990,YR1990,Upper middle income,UMC,1911890140
1990,YR1990,Uruguay,URY,3109941
1990,YR1990,Uzbekistan,UZB,20510000
1990,YR1990,Vanuatu,VUT,146633
1990,YR1990,"Venezuela, RB",VEN,19740786
1990,YR1990,Vietnam,VNM,66016700
1990,YR1990,Virgin Islands (U.S.),VIR,103963
1990,YR1990,West Bank and Gaza,WBG,1978248
1990,YR1990,World,WLD,5278928953
1990,YR1990,"Yemen, Rep.",YEM,11790249
1990,YR1990,Zambia,ZMB,7844516
1990,YR1990,Zimbabwe,ZWE,10461782
1991,YR1991,Afghanistan,AFG,12612043
1991,YR1991,Albania,ALB,3459763
1991,YR1991,Algeria,DZA,26893663
1991,YR1991,American Samoa,ASM,48379
1991,YR1991,Andorra,ADO,56674
1991,YR1991,Angola,AGO,10652727
1991,YR1991,Antigua and Barbuda,ATG,62412
1991,YR1991,Arab World,ARB,227470711
1991,YR1991,Argentina,ARG,33075194
1991,YR1991,Armenia,ARM,3511912
1991,YR1991,Aruba,ABW,64623
1991,YR1991,Australia,AUS,17284000
1991,YR1991,Austria,AUT,7754891
1991,YR1991,Azerbaijan,AZE,7271000
1991,YR1991,"Bahamas, The",BHS,261102
1991,YR1991,Bahrain,BHR,509645
1991,YR1991,Bangladesh,BGD,109934590
1991,YR1991,Barbados,BRB,260175
1991,YR1991,Belarus,BLR,10194000
1991,YR1991,Belgium,BEL,10004486
1991,YR1991,Belize,BLZ,191368
1991,YR1991,Benin,BEN,5182525
1991,YR1991,Bermuda,BMU,59021
1991,YR1991,Bhutan,BTN,534905
1991,YR1991,Bolivia,BOL,6956736
1991,YR1991,Bosnia and Herzegovina,BIH,4373715
1991,YR1991,Botswana,BWA,1424513
1991,YR1991,Brazil,BRA,152153539
1991,YR1991,Brunei Darussalam,BRN,264332
1991,YR1991,Bulgaria,BGR,8632367
1991,YR1991,Burkina Faso,BFA,9050090
1991,YR1991,Burundi,BDI,5749774
1991,YR1991,Cambodia,KHM,9378185
1991,YR1991,Cameroon,CMR,12430339
1991,YR1991,Canada,CAN,28171681.963727
1991,YR1991,Cape Verde,CPV,359642
1991,YR1991,Caribbean small states,CSS,6003430.9876587
1991,YR1991,Cayman Islands,CYM,26211
1991,YR1991,Central African Republic,CAF,2979588
1991,YR1991,Chad,TCD,6142558
1991,YR1991,Channel Islands,CHI,141568
1991,YR1991,Chile,CHL,13456476
1991,YR1991,China,CHN,1150780000
1991,YR1991,Colombia,COL,33957286
1991,YR1991,Comoros,COM,422969
1991,YR1991,"Congo, Dem. Rep.",ZAR,36253025
1991,YR1991,"Congo, Rep.",COG,2447020
1991,YR1991,Costa Rica,CRI,3155979
1991,YR1991,Cote d'Ivoire,CIV,12530078
1991,YR1991,Croatia,HRV,4510000
1991,YR1991,Cuba,CUB,10684831
1991,YR1991,Curacao,CUW,
1991,YR1991,Cyprus,CYP,783138
1991,YR1991,Czech Republic,CZE,10308578
1991,YR1991,Denmark,DNK,5154298
1991,YR1991,Djibouti,DJI,612589
1991,YR1991,Dominica,DMA,70849
1991,YR1991,Dominican Republic,DOM,7392389
1991,YR1991,East Asia & Pacific (all income levels),EAS,1843732849
1991,YR1991,East Asia & Pacific (developing only),EAP,1625235374
1991,YR1991,Ecuador,ECU,10360630
1991,YR1991,"Egypt, Arab Rep.",EGY,57387589
1991,YR1991,El Salvador,SLV,5425293
1991,YR1991,Equatorial Guinea,GNQ,386418
1991,YR1991,Eritrea,ERI,3311719
1991,YR1991,Estonia,EST,1561314
1991,YR1991,Ethiopia,ETH,49743883
1991,YR1991,Euro area,EMU,306261760
1991,YR1991,Europe & Central Asia (all income levels),ECS,846360503.738648
1991,YR1991,Europe & Central Asia (developing only),ECA,249441525.738648
1991,YR1991,European Union,EUU,478884738
1991,YR1991,Faeroe Islands,FRO,47496
1991,YR1991,Fiji,FJI,735209
1991,YR1991,Finland,FIN,5013740
1991,YR1991,France,FRA,58557072
1991,YR1991,French Polynesia,PYF,202020
1991,YR1991,Gabon,GAB,972539
1991,YR1991,"Gambia, The",GMB,949479
1991,YR1991,Georgia,GEO,4835900
1991,YR1991,Germany,DEU,80013896
1991,YR1991,Ghana,GHA,15043053
1991,YR1991,Greece,GRC,10256292
1991,YR1991,Greenland,GRL,55500
1991,YR1991,Grenada,GRD,96455
1991,YR1991,Guam,GUM,133553
1991,YR1991,Guatemala,GTM,9098613
1991,YR1991,Guinea,GIN,6351760
1991,YR1991,Guinea-Bissau,GNB,1040717
1991,YR1991,Guyana,GUY,723259
1991,YR1991,Haiti,HTI,7255042
1991,YR1991,Heavily indebted poor countries (HIPC),HPC,364662381
1991,YR1991,High income,HIC,1148093451.96373
1991,YR1991,High income: OECD,OEC,923718000.963727
1991,YR1991,High income: nonOECD,NOC,224375451
1991,YR1991,Honduras,HND,5041781
1991,YR1991,"Hong Kong SAR, China",HKG,5752000
1991,YR1991,Hungary,HUN,10373400
1991,YR1991,Iceland,ISL,257797
1991,YR1991,India,IND,886348712
1991,YR1991,Indonesia,IDN,181786329
1991,YR1991,"Iran, Islamic Rep.",IRN,57472293
1991,YR1991,Iraq,IRQ,18009865
1991,YR1991,Ireland,IRL,3534235
1991,YR1991,Isle of Man,IMY,70963
1991,YR1991,Israel,ISR,4949000
1991,YR1991,Italy,ITA,56758521
1991,YR1991,Jamaica,JAM,2406041.9876587
1991,YR1991,Japan,JPN,123921000
1991,YR1991,Jordan,JOR,3545000
1991,YR1991,Kazakhstan,KAZ,16450500
1991,YR1991,Kenya,KEN,24237056
1991,YR1991,Kiribati,KIR,72343
1991,YR1991,"Korea, Dem. Rep.",PRK,20510215
1991,YR1991,"Korea, Rep.",KOR,43268000
1991,YR1991,Kosovo,KSV,1898000
1991,YR1991,Kuwait,KWT,1999651
1991,YR1991,Kyrgyz Republic,KGZ,4463600
